125;[C 6 H 5 (CH 2 ) 3 NH 3 ] 3 Pb 2 I 7;–;P c a 21;corru- gated 3x2;else;0.02;0.04;2.31;–;Phenylpropylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.6b00809;c
126;[C 6 H 5 (CH 2 ) 4 NH 3 ] 3 Pb 2 I 7;–;P -1;;else;0.06;0.11;2.29;–;Phenylbutylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.6b00809;c
127;[C 4 H 3 S(CH 2 ) 2 NH 3 ] 2 Pb I 4;1;C c;100;else;0.04;0.49;2.25;2.26;2-(2-thienyl)ethanaminium;–;*.dia;*.dia;CIF;doi: 10.1016/j.solidstatesciences.2016.08.014;c
128;[C 3 H 4 N 2 (CH 2 ) 2 NH 3 ]Pb I 4;1;P 21/ c;100;else;0.09;0.41;2.04;2.05;Histammonium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.6b03054;b
129;[C 3 H 4 N 2 (CH 2 ) 2 NH 3 ]Sn I 4;1;P 21/ c;100;else;0.18;0.39;2.04;1.67;Histammonium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.6b03054;
130;[C 6 H 5 CH 2 NH 3 ] 2 Pb I 4;1;P b c a;100;else;0.47;0.5;2.27;2.18;Phenylmethylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.6b03054;c
131;[C 6 H 5 CH 2 NH 3 ] 2 Sn I 4;1;P b c a;100;RP;0.48;0.5;2.03;1.85;Phenylmethylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.6b03054;
132;[C 4 H 3 SCH 2 NH 3 ] 2 [CH 3 NH 3 ]Pb 2 I 7;2;A b a 2;100;RP;0.5;0.5;2.39;2.21;2-(2-thienyl)methylaminium;Methylammonium;*.dia;*.dia;CIF;doi: 10.1039/b205543k;
133;[C 4 H 3 SCH 2 NH 3 ] 2 Pb I 4;1;P b c a;100;RP;0.49;0.5;2.2;2.41;2-(2-thienyl)methylaminium;–;*.dia;*.dia;CIF;doi: 10.1039/b205543k;
134;[C 5 H 1 1 NCH 2 NH 3 ]Pb Br 4;–;P 21/ c;;else;0.01;0.16;2.76;–;4-(aminomethyl)piperidinium;–;*.dia;*.dia;CIF;doi: 10.1016/j.solidstatesciences.2007.06.011;
135;[C 5 H 1 1 NCH 2 NH 3 ]Pb Br 4;–;P b c a;;–;–;–;2.77;2.67;3-(aminomethyl)piperidinium;–;*.dia;*.dia;CIF;doi: 10.1016/j.solidstatesciences.2007.06.011;
136;[C 5 H 1 1 NCH 2 NH 3 ]Pb Br 4;1;P b c a;100;else;0.24;0.26;2.68;2.63;2-(aminomethyl)piperidinium;–;*.dia;*.dia;CIF;doi: 10.1016/j.solidstatesciences.2007.06.011;
137;[ Br C 6 H 4 (CH 2 ) 2 NH 3 ] 2 Sn I 4;1;P 21/ c;100;else;0.11;0.12;2.26;2.09;2-bromophenylethylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/ic0261474;
138;[(CH 3 ) 2 NHC 6 H 4 NH 3 ]Pb Cl 4;1;P 21/ c;100;else;0.26;0.31;3.39;–;N,N-Dimethylbenzene-1,4-diammonium;–;*.dia;*.dia;CIF;doi: 10.1039/b713261a;
139;[NH 3 C 6 H 4 NH 3 ]Pb Cl 4;1;P 2/ c;100;else;0.09;0.1;3.37;–;m-phenylenediammonium;–;*.dia;*.dia;CIF;doi: 10.1039/b713261a;
140;[(CH 3 ) 2 NHC 6 H 4 NH 3 ]Pb Br 4;1;P 21/ c;100;else;0.2;0.25;2.77;2.99;N,N-Dimethylbenzene-1,4-diammonium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.inorgchem.7b02285;
141;[NH 2 C(NH 2 )C 5 H 4 NH]Pb Br 4;1;C 2/ c;;else;0.39;0.45;2.65;2.66;3-amidinopyridinium;–;*.dia;*.dia;CIF;doi: 10.1021/cg800047p;
142;[NH 2 C(NH 2 )C 5 H 4 NH]Pb Br 4;–;P b c a;100;else;0.21;0.21;2.74;2.66;4-amidinopyridinium;–;*.dia;*.dia;CIF;doi: 10.1021/cg800047p;
143;[C 6 H 5 CH 2 NH 3 ] 2 Pb Br 4;1;C m c 21;100;RP;0.5;0.5;2.91;–;Phenylmethylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.inorgchem.7b01094;
144;[C 6 H 5 (CH 2 ) 2 NH 3 ] 2 Pb I 4;1;P -1;100;else;0.14;0.5;2.06;–;Phenylethylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.inorgchem.7b01094;
145;[C 1 0 H 7 CH 2 NH 3 ] 2 Pb Br 4;1;C m c 21;100;else;0.47;0.5;2.94;–;1-(2-naphthyl)-methanammonium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.inorgchem.7b01094;
146;[C 1 0 H 7 (CH 2 ) 2 NH 3 ] 2 Pb I 4 4;1;P c;100;else;0.29;0.37;2.15;–;2-(2-naphthyl)-ethanammonium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.inorgchem.7b01094;
147;[C 1 0 H 7 (CH 2 ) 2 NH 3 ] 2 Pb Br 4;1;P 1;100;else;0.27;0.5;2.71;–;2-(2-naphthyl)-ethanammonium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.inorgchem.7b01094;
148;[C 7 H 7 N 2 ] 2 Pb I 4;1;C 2/ c;100;else;0.19;0.39;2.22;–;Benzimidazolium;–;*.dia;*.dia;CIF;doi: 10.1002/zaac.201600371;a
149;[C 7 H 7 N 2 ] 2 Pb Cl 4;1;C 2/ c;100;else;0.11;0.25;3.22;3.08;Benzimidazolium;–;*.dia;*.dia;CIF;doi: 10.1002/zaac.201600372;
150;[C 7 H 7 N 2 ]Pb I 3;–;P 212121;;DJ;0;0;2.27;2.44;Benzimidazolium;–;*.dia;*.dia;CIF;doi: 10.1002/zaac.201600373;c
151;[C 7 H 7 N 2 ] 2 Pb Br 4;1;C 2/ c;100;else;0.15;0.28;2.67;2.6;Benzimidazolium;–;*.dia;*.dia;CIF;doi: 10.1002/zaac.201600373;
152;[С 1 0 H 7 0 O (CH 2 ) 2 NH 3 ] 2 Pb I 4;1;C c;100;else;0.41;0.43;2.32;2.39;Naphthalene-O-ethylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/jacs.8b03659;c
153;[С 1 0 H 7 0 O (CH 2 ) 3 NH 3 ] 2 Pb I 4;1;P 21/ c;100;else;0.24;0.26;2.42;2.57;Naphthalene-O-propylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/jacs.8b03659;a
154;[С 1 0 H 7 0 O (CH 2 ) 3 NH 3 ] 2 Pb I 4 *0.5(C 4 H 6 O 2 );1;P -1;100;else;0.08;0.24;2.26;2.35;Naphthalene-O-ethylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/jacs.8b03659;
155;[С 1 6 H 9 O (CH 2 ) 2 NH 3 ] 2 Pb I 4;1;C c;100;else;0.41;0.42;2.32;2.38;Pyrene-O-ethylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/jacs.8b03659;c
156;[С 1 6 H 9 O (CH 2 ) 3 NH 3 ] 2 Pb I 4;1;C c;100;else;0.2;0.27;2.35;2.27;Pyrene-O-propylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/jacs.8b03659;a
157;[С 1 6 H 9 O (CH 2 ) 4 NH 3 ] 2 Pb I 4;1;C 2/ c;100;else;0.02;0.5;2.27;2.4;Pyrene-O-butylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/jacs.8b03659;
158;[С 2 0 H 1 1 O (CH 2 ) 2 NH 3 ] 2 Pb I 4;1;P 21/ c;100;else;0.22;0.23;2.35;2.41;Perylene-O-ethylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/jacs.8b03665;a
159;[NH 3 (CH 2 ) 2 S(C 4 H 3 S) 2 S(CH 2 ) 2 NH 3 ]Pb I 4;1;P -1;100;else;0.22;0.34;2.3;2.51;5-ammoniumethylsulfanyl-2,2'-bithiophene;–;*.dia;*.dia;CIF;doi: 10.1021/ic034235y;
160;[(C 4 H 3 S) 2 S(CH 2 ) 2 NH 3 ] 4 Pb 3 I 1 0;–;P n a 21;;DJ;0.01;0.02;2.31;2.6;5,5'-bis(ammoniumethylsulfanyl)- 2,2'-bithiophene;–;*.dia;*.dia;CIF;doi: 10.1021/ic034235y;
161;[(C 4 H 3 S) 2 S(CH 2 ) 2 NH 3 ] 4 Bi 2 I 9;–;P 212121;;–;–;–;2.22;2.18;5,5'-bis(ammoniumethylsulfanyl)- 2,2'-bithiophene;–;*.dia;*.dia;CIF;doi: 10.1021/ic034235y;
162;[ F C 6 H 5 CH 2 NH 3 ] 2 Pb I 4;1;P 21/ c;100;else;0.12;0.28;2.25;2.33;4-fluorophenylmethylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.9b01564;c
163;[C 3 H 3 N 2 (CH 2 ) 3 NH 3 ]Pb Br 4;1;P 21/ c;110;else;0;0.14;2.82;2.9;N-(3-aminopropyl)imidazole;–;*.dia;*.dia;CIF;doi: 10.1021/cm060714u;
164;[C 7 H 7 N 2 ] 2 Sn I 4;1;C 2/ c;100;else;0.2;0.39;2.01;–;Benzimidazolium;–;*.dia;*.dia;CIF;doi: 10.1107/S1600536814019151;
165;[ Cl C 6 H 5 CH 2 NH 3 ] 2 Pb I 4;1;P 21;100;else;0.19;0.19;2.31;2.33;4-chlorophenylmethylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.9b01564;
166;[C 3 H 5 N 2 ]Sn I 3;–;P c;;–;–;–;2.24;2.2;Imidazolium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.inorgchem.6b02764;
167;[C 6 H 5 (CH 2 ) 2 NH 3 ] 2 Pb Br 4;1;P -1;100;else;0.16;0.47;2.83;–;Phenylethylammonium;–;*.dia;*.dia;CIF;doi: 10.1107/S160053680903712X;
168;[C(NH 2 ) 3 ]Pb I 3;–;P n m a;;DJ;0;0;2.79;–;Guanidinium;–;*.dia;*.dia;CIF;doi: 10.1002/chem.201804066;c
169;[C 5 H 1 1 NCH 2 NH 3 ][CH 3 NH 3 ] 6 Pb 7 I 2 2;7;P c;100;DJ;0;0;1.9;1.53;4-(aminomethyl)piperidinium;Methylammonium;*.dia;*.dia;CIF;doi: 10.1016/j.chempr.2019.07.024;a
170;[CH 3 (CH 2 ) 3 NH 3 ] 2 [CH 3 NH 3 ] 5 Pb 6 I 1 9;6;A m a 2;100;RP;0.49;0.5;1.83;1.59;Butylammonium;Methylammonium;*.dia;*.dia;CIF;doi: 10.1073/pnas.1811006115;b
171;[CH 3 (CH 2 ) 3 NH 3 ] 2 [CH 3 NH 3 ] 6 Pb 7 I 2 2;7;A b a 2;100;RP;0.48;0.48;2.07;1.57;Butylammonium;Methylammonium;*.dia;*.dia;CIF;doi: 10.1073/pnas.1811006115;b
172;[ F C 6 H 4 (CH 2 ) 2 NH 3 ] 2 Pb I 4;1;P -1;100;else;0.02;0.5;2.15;–;2-fluorophenylethylammonium;–;*.dia;*.dia;CIF;doi: 10.1038/s41467-019-08980-x;
173;[ F C 6 H 4 (CH 2 ) 2 NH 3 ] 2 Pb I 4;1;C 2/ c;100;else;0.32;0.48;2.13;–;3-fluorophenylethylammonium;–;*.dia;*.dia;CIF;doi: 10.1038/s41467-019-08980-x;
174;[ F C 6 H 4 (CH 2 ) 2 NH 3 ] 2 [CH 3 NH 3 ]Pb 2 I 7;2;C 2/ c;100;else;0.29;0.3;2.12;–;4-fluorophenylethylammonium;Methylammonium;*.dia;*.dia;CIF;doi: 10.1021/acs.inorgchem.6b01336;
175;[ Br C 6 H 5 CH 2 NH 3 ] 2 Pb I 4;1;P 21;100;else;0.16;0.17;2.33;2.28;4-bromophenylmethylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.9b01564;
176;[ I C 6 H 5 CH 2 NH 3 ] 2 Pb I 4;1;P 21/ c;100;else;0.44;0.45;2.22;2.29;4-iodophenylmethylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.9b01564;
177;[C(NH 2 ) 3 ]Pb I 3;–;P 63/ m m c;;–;–;–;2.01;–;Guanidinium;–;*.dia;*.dia;CIF;doi: 10.1002/chem.201804066;c
178;[C(NH 2 ) 3 ] 3 Pb I 5;–;C m c 21;;else;0;0.04;2.18;–;Guanidinium;–;*.dia;*.dia;CIF;doi: 10.1002/chem.201804066;c
179;[C(NH 2 ) 3 ] 3 Pb I 5;–;P -4 m 2;;else;0;0.46;2.2;–;Guanidinium;–;*.dia;*.dia;CIF;doi: 10.1002/chem.201804066;
180;[C(NH 2 ) 3 ] 4 Pb I 6;–;P 2/ c;;–;–;–;2.14;–;Guanidinium;–;*.dia;*.dia;CIF;doi: 10.1002/chem.201804066;b
181;[C(NH 2 ) 3 ] 2 Pb Br 4;–;P -1;;DJ;0;0;2.67;3.62;Guanidinium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.inorgchem.7b01204;
182;Cs 2 [C(NH 2 ) 3 ]Pb 2 Br 7;2;C m m m;100;–;–;–;2.54;2.58;Guanidinium, Caesium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.inorgchem.7b01204;
183;Cs[C(NH 2 ) 3 ]Pb Br 4;1;I m m a;100;–;–;–;2.56;2.65;Guanidinium, Caesium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.inorgchem.7b01204;
184;Cs[C(NH 2 ) 3 ]Pb I 4;1;P n n m;100;–;–;–;2.16;2.14;Guanidinium, Caesium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.inorgchem.7b01204;b
185;Cs[C(NH 2 ) 3 ]Pb I 4;1;P n n m;100;–;–;–;2.13;2.14;Guanidinium, Caesium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.inorgchem.7b01204;
186;CsPb 2 Br 5;–;I4/ m c m;not prvsk;–;–;–;2.4;3.44;Guanidinium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.inorgchem.7b01204;
187;[ F C 6 H 4 (CH 2 ) 2 NH 3 ] 2 Pb I 4;1;P 21/ c;100;else;0.29;0.3;2.34;–;4-fluorophenylethylammonium;–;*.dia;*.dia;CIF;doi: 10.1038/s41467-019-08980-x;a
188;[ F C 6 H 4 (CH 2 ) 2 NH 3 ] 2 Pb I 4;1;P 1;100;else;0.02;0.5;2.11;–;2-fluorophenylethylammonium;–;*.dia;*.dia;CIF;doi: 10.1038/s41467-019-08980-x;
189;[ F C 6 H 4 (CH 2 ) 2 NH 3 ] 2 Pb I 4;1;P 1;100;else;0.32;0.48;2.11;–;3-fluorophenylethylammonium;–;*.dia;*.dia;CIF;doi: 10.1038/s41467-019-08980-x;
190;[ F C 6 H 4 (CH 2 ) 2 NH 3 ] 2 [CH 3 NH 3 ] 2 Pb 3 I 1 0;3;P 21/ c;100;else;0.28;0.29;2.03;–;4-fluorophenylethylammonium;Methylammonium;*.dia;*.dia;CIF;doi: 10.1021/acs.inorgchem.6b01336;
191;[ F C 6 H 4 (CH 2 ) 2 NH 3 ] 2 [CH 3 NH 3 2 ] 2 Pb 3 I 1 0;3;P 21/ c;100;else;0.26;0.27;1.98;–;4-fluorophenylethylammonium;Methylammonium;*.dia;*.dia;CIF;doi: 10.1021/acs.inorgchem.6b01336;
192;[ F C 6 H 4 (CH 2 ) 2 NH 3 ] 2 Pb I 4;1;P 21/ c;100;else;0.31;0.32;2.28;–;4-fluorophenylethylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.inorgchem.6b01336;a
193;[C(NH 2 ) 3 ] 2 Sn I 4;1;P m n a;100;DJ;0;0;2;–;Guanidinium;–;*.dia;*.dia;CIF;doi: 10.1002/ejic.201601499;
194;[C(NH 2 ) 3 ] 2 Sn I 4;1;P n n m;110;DJ;0;0.01;2.08;2.06;Guanidinium;–;*.dia;*.dia;CIF;doi: 10.1002/ejic.201601499;
195;[C(NH 2 ) 3 ] 2 Sn I 4;1;P 21/ c;110;else;0.01;0.06;1.98;–;Guanidinium;–;*.dia;*.dia;CIF;doi: 10.1002/ejic.201601499;
196;[C(NH 2 ) 3 ] 2 Sn I 4;1;P -1;110;else;0.03;0.06;1.99;–;Guanidinium;–;*.dia;*.dia;CIF;doi: 10.1002/ejic.201601499;
197;[C(NH 2 ) 3 ] 2 Pb I 4;1;P m n a;100;DJ;0;0;2.01;–;Guanidinium;–;*.dia;*.dia;CIF;doi: 10.1002/ejic.201601499;b
198;[C(NH 2 ) 3 ] 2 Pb I 4;1;P n n m;110;DJ;0;0.01;2.18;–;Guanidinium;–;*.dia;*.dia;CIF;doi: 10.1002/ejic.201601499;a
199;[C(NH 2 ) 3 ] 2 Pb I 4;1;P 21/ c;110;else;0.01;0.1;2.01;–;Guanidinium;–;*.dia;*.dia;CIF;doi: 10.1002/ejic.201601499;b
200;[C 3 H 5 N 2 ][C(NH 2 ) 3 ]Pb Br 4;1;P -1;110;else;0.09;0.2;2.63;–;Imidazolium, Guanidinium;–;*.dia;*.dia;CIF;doi: 10.1039/C9CC04964A;
201;[C 2 H 4 N 3 ][C(NH 2 ) 3 ]Pb Br 4;1;P 21/ c;110;else;0.21;0.27;2.82;–;1,2,4-triazolium, Guanidinium;–;*.dia;*.dia;CIF;doi: 10.1039/C9CC04964A;
202;[C 2 H 4 N 3 ][C(NH 2 ) 3 ]Pb Br 4;1;P 2/ c;110;–;–;–;2.72;2.88;1,2,4-triazolium, Guanidinium;–;*.dia;*.dia;CIF;doi: 10.1039/C9CC04964A;
203;[C 3 H 5 N 2 ][C(NH 2 ) 3 ]Pb Br 4;1;P -1;110;else;0.06;0.13;2.63;2.77;Imidazolium, Guanidinium;–;*.dia;*.dia;CIF;doi: 10.1039/C9CC04964A;
204;[CH 3 (CH 2 ) 4 NH 3 ] 2 [CH 3 NH 3 ]Pb 2 I 7;2;C m c m;100;RP;0.49;0.5;1.94;2.14;Pentylammonium;Methylammonium;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.9b01318;
205;[CH 3 (CH 2 ) 4 NH 3 ] 2 [CH 3 NH 3 ]Pb 2 I 7;2;C 2/ c;100;else;0.28;0.28;2.06;2.1;Pentylammonium;Methylammonium;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.9b01318;
206;[CH 3 (CH 2 ) 3 NH 3 ] 2 [CH 3 NH 3 ]Pb 2 I 7;2;C m c m;100;RP;0.5;0.5;1.94;2.09;Butylammonium;Methylammonium;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.9b01318;
207;[CH 3 (CH 2 ) 3 NH 3 ] 2 [CH 3 NH 3 ]Pb 2 I 7;2;P -1;100;else;0.28;0.29;1.99;2.09;Butylammonium;Methylammonium;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.9b01318;
208;[CH 3 (CH 2 ) 4 NH 3 ] 2 [CH 3 NH 3 ]Pb 2 I 7;2;P 21/ m;100;else;0.29;0.3;2.02;2.1;Pentylammonium;Methylammonium;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.9b01318;
209;[CH 3 (CH 2 ) 3 NH 3 ] 2 [CH 3 NH 3 ] 2 Pb 3 I 1 0;3;C m c a;100;RP;0.5;0.5;1.87;1.96;Butylammonium;Methylammonium;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.9b01318;
210;[CH 3 (CH 2 ) 3 NH 3 ] 2 [CH 3 NH 3 ] 2 Pb 3 I 1 0;3;P -1;100;else;0.28;0.28;1.9;1.96;Butylammonium;Methylammonium;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.9b01318;
211;[CH 3 (CH 2 ) 3 NH 3 ] 2 [CH 3 NH 3 ] 3 Pb 4 I 1 3;4;C m c m;100;RP;0.5;0.5;1.84;1.85;Butylammonium;Methylammonium;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.9b01318;
212;[CH 3 (CH 2 ) 3 NH 3 ] 2 [CH 3 NH 3 ] 3 Pb 4 I 1 3;4;P -1;100;else;0.28;0.29;1.9;1.85;Butylammonium;Methylammonium;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.9b01318;
213;[CH 3 (CH 2 ) 5 NH 3 ] 2 [CH 3 NH 3 ]Pb 2 I 7;2;C m c m;100;RP;0.5;0.5;1.9;2.09;Hexylammonium;Methylammonium;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.9b01318;
214;[CH 3 (CH 2 ) 5 NH 3 ] 2 [CH 3 NH 3 ]Pb 2 I 7;2;C 2/ c;100;else;0.13;0.13;2.09;2.09;Hexylammonium;Methylammonium;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.9b01318;
215;[CH 3 (CH 2 ) 3 NH 3 ] 2 [HC(NH 2 ) 2 ]Pb 2 I 7;2;C m c m;100;RP;0.5;0.5;1.93;2.12;Butylammonium;Formamidinium;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.9b01318;
216;[CH 3 (CH 2 ) 3 NH 3 ] 2 [HC(NH 2 ) 2 ]Pb 2 I 7;2;P -1;100;else;0.28;0.28;2.02;2.12;Butylammonium;Formamidinium;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.9b01318;
217;[СH 3 NHNH 3 ] 2 Pb I 4;1;P -1;100;else;0.12;0.49;2.04;–;Methylhydrazinium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.9b03775;a
218;[СH 3 NHNH 3 ] 2 Pb I 4;1;P c c n;100;else;0.14;0.48;2.07;2.12;Methylhydrazinium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.9b03775;
219;[СH 3 NHNH 3 ] 2 Pb I 4;1;P m m n;100;else;0.17;0.5;1.97;–;Methylhydrazinium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.9b03775;
220;[СH 3 NHNH 3 ] 2 Pb I 4;1;P m m n;100;else;0.17;0.5;2.12;–;Methylhydrazinium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.chemmater.9b03775;
221;[CH 3 (CH 2 ) 3 CH(C 2 H 5 )CH 2 NH 3 ] 2 Pb I 4;1;P 21/ c;100;else;0.2;0.2;2.31;2.38;2-ethyl-hexylammonium;–;*.dia;*.dia;CIF;doi: 10.1039/C8SC03863E;a
222;[CH 3 (CH 2 ) 4 CH(CH 3 )NH 3 ] 2 Pb I 4;1;P 21/ c;100;else;0.43;0.46;2.28;2.39;1-methyl-hexylammonium;–;*.dia;*.dia;CIF;doi: 10.1039/C8SC03863E;a
223;[(C 5 H 8 )NH 3 ]Pb I 4;1;P 21/ c;100;else;0.45;0.49;2.29;2.51;1-methyl-butylammonium;–;*.dia;*.dia;CIF;doi: 10.1039/C8SC03863E;a
224;[CH 3 CH 2 CH(CH 3 )NH 3 ] 2 Pb I 4;1;P 42/ n c m;100;RP;0.5;0.5;2.08;2.4;1-methyl-propylammonium;–;*.dia;*.dia;CIF;doi: 10.1039/C8SC03863E;
225;[ Cl C 6 H 5 CH 2 NH 3 ] 2 Pb I 4;1;P 21;100;else;0.18;0.18;2.35;–;4-chlorophenylmethylammonium;–;*.dia;*.dia;CIF;doi: 10.1107/S2052520615019885;
226;[C 5 H 5 NC 5 H 5 N]Pb I 4;–;I2/ a;;DJ;0;0;2.17;–;4,4'-bipyridine;–;*.dia;*.dia;CIF;doi: 10.1107/S2052520615019885;a
227;[C 5 H 5 NC 5 H 5 N]Pb 2 I 6 *2DMS O;–;P b c a;;DJ;0;0;2.21;–;4,4'-bipyridine;–;*.dia;*.dia;CIF;doi: 10.1107/S2052520615019885;a
228;[C 5 H 5 N(CH 2 ) 2 C 5 H 5 N]Pb I 2 6 *2DM F;–;P 21/ c;;else;0.04;0.33;2.27;–;4,4'-Ethylenedipyridine;–;*.dia;*.dia;CIF;doi: 10.1107/S2052520615019885;
229;[C 5 H 5 N(CH 2 ) 2 C 5 H 5 N]Pb 2 I 6 * 4 DMS O;–;P 21/ c;;else;0.06;0.15;2.28;–;4,4'-Ethylenedipyridine;–;*.dia;*.dia;CIF;doi: 10.1107/S2052520615019885;c
230;[C 3 H 5 N 2 ]Pb I 3;–;P 63/ m;;else;0.01;0.06;2.09;–;Imidazolium;–;*.dia;*.dia;CIF;doi: 10.1107/S2052520615019885;c
231;[NH 2 (C 2 H 4 ) 2 NH 2 ] 2 Pb I 6;–;P 2/ n;;–;–;–;2.19;–;Piperazinium;–;*.dia;*.dia;CIF;doi: 10.1107/S2052520615019885;c
232;[C 6 H 1 1 NH 3 ]Pb Br 4;1;C m c 21;100;else;0.46;0.47;2.52;–;Cyclohexylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/acs.jpcc.5b06211;
233;[H O O CC 6 H 1 0 CH 2 NH 3 ]Sn I 4;1;C m c a;100;RP;0.49;0.5;1.82;–;;–;*.dia;*.dia;CIF;doi: 10.1021/cm702405c;
234;[ I (CH 2 ) 3 NH 3 ] 2 Sn I 4;1;P 21/ c ( P 21/ a );100;else;0.07;0.07;1.65;–;3-iodopropylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/cm702405c;
235;[H O O C(CH 2 ) 3 NH 3 ] 2 Sn I 4;1;P b c a;100;RP;0.48;0.5;1.66;–;γ-Aminobutyric acid protonated;–;*.dia;*.dia;CIF;doi: 10.1021/cm702405c;
236;[C 5 H 1 1 N(CH 2 ) 2 NH 3 ]Sn I 4;1;P 21/ c;100;else;0.21;0.26;1.87;–;1-(aminoethyl)piperidinium;–;*.dia;*.dia;CIF;doi: 10.1021/cm702405c;
237;[ I C 5 H 5 N] 2 Sn I 4;1;P n m a;100;DJ;0;0;1.92;–;3-iodopyridine;–;*.dia;*.dia;CIF;doi: 10.1021/cm702405c;
238;[NH 3 (CH 2 ) 5 NH 3 ]Sn I 4;1;C 2/ c;100;else;0.22;0.33;1.85;–;1,5-pentyldiammonium;–;*.dia;*.dia;CIF;doi: 10.1021/cm702405c;
239;[C 6 H 5 (CH 2 ) 2 NH 3 ] 2 Sn I 4;1;C 2/ m;100;else;0.18;0.5;1.77;–;Phenylethylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/cm702405c;
240;[ Cl C 6 H 4 (CH 2 ) 2 NH 3 ] 2 Sn I 4;1;C 2/ m;100;else;0.02;0.5;1.79;2;2-chlorophenylethylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/ic0261474;
241;[ F 2 C 7 H 7 N 2 ] 2 Sn I 4;1;P -1;100;DJ;0;0.01;2.03;–;5,6-difluorobenzimidazolium;–;*.dia;*.dia;CIF;doi: 10.1107/S1600536814019151;
242;[CH 3 (CH 2 ) 1 1 NH 3 ]Pb I 3;–;P -1;100;DJ;0;0.01;1.95;1.87;n-dodecylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/ic0347081;
243;[CH 3 (CH 2 ) 1 1 NH 3 ] 2 Pb I 4;1;P b c a;100;RP;0.48;0.5;2.05;2.03;n-dodecylammonium;–;*.dia;*.dia;CIF;doi: 10.1021/ic0347081;
244;[C(NH 2 ) 3 ] 3 [CH 3 C 3 H 4 N 2 ]Sn 2 I 8;–;P -1;110;else;0.1;0.16;2.09;–;1-methylimidazolium, Guanidinium;–;*.dia;*.dia;CIF;doi: 10.1039/D0CC00549E;
245;[( 2 , 3 -C 4 H 4 S(CH 3 )- 2 , 5 -C 4 H 4 S) 2 (CH 2 ) 2 NH 3 ] 2 Sn I 4;1;P 1;100;else;0.32;0.49;2.09;1.89;2-(3''',4'-dimethyl- [2,2':5',2'':5'',2'''-quaterthiophen]-5-yl)ethan-1-ammonium;–;*.dia;*.dia;CIF;doi: 10.1021/jacs.9b06276;
